Final_name,FeatureID,Annotation_Confidence,Final_formula,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway
Ascorbic acid,1.9_177.0394_RP,L1,C6H8O6,cpd:C00072,Ascorbate;Ascorbic acid;L-Ascorbate;L-Ascorbic acid;Vitamin C,C6H8O6,Vitamin digestion and absorption
Aspartame,9.707_295.12882_RP,L2,C14H18N2O5,cpd:C11045,Aspartame,C14H18N2O5,Taste transduction
Aspartyl-Isoleucine,7.572_247.12879_RP,L3,C10H18N2O5,NA,NA,NA,NA
Aspartylglutamate,1.352_263.08737_RP,L3,C9H14N2O7,cpd:C12270,N-Acetylaspartylglutamate;NAAG;Isospaglumic acid;N-Acetyl-L-aspartyl-L-glutamate,C11H16N2O8,"Alanine, aspartate and glutamate metabolism"
Aspartylglutamate,1.352_263.08737_RP,L3,C9H14N2O7,cpd:C12270,N-Acetylaspartylglutamate;NAAG;Isospaglumic acid;N-Acetyl-L-aspartyl-L-glutamate,C11H16N2O8,Metabolic pathways
Aspartylglutamate,1.352_263.08737_RP,L3,C9H14N2O7,cpd:C12270,N-Acetylaspartylglutamate;NAAG;Isospaglumic acid;N-Acetyl-L-aspartyl-L-glutamate,C11H16N2O8,Neuroactive ligand-receptor interaction
Betaine,1.182_118.08623_RP,L1,C5H11NO2,cpd:C00318,"L-Carnitine;L-gamma-Trimethyl-beta-hydroxybutyrobetaine;Vitamin BT;3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt;Levocarnitine;(R)-Carnitine",C7H15NO3,Thermogenesis
Betaine,1.182_118.08623_RP,L1,C5H11NO2,cpd:C00318,"L-Carnitine;L-gamma-Trimethyl-beta-hydroxybutyrobetaine;Vitamin BT;3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt;Levocarnitine;(R)-Carnitine",C7H15NO3,Bile secretion
Betaine,1.182_118.08623_RP,L1,C5H11NO2,cpd:C00318,"L-Carnitine;L-gamma-Trimethyl-beta-hydroxybutyrobetaine;Vitamin BT;3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt;Levocarnitine;(R)-Carnitine",C7H15NO3,Diabetic cardiomyopathy
Bis(4-ethylbenzylidene)sorbitol,18.002_415.21149_RP,L2,C24H30O6,NA,NA,NA,NA
Bis(4-ethylbenzylidene)sorbitol,17.811_415.21143_RP,L2,C24H30O6,NA,NA,NA,NA
butyrylamino,1.104_86.06009_RP,L3,C4H7NO,NA,NA,NA,NA
Cafestol,19.432_317.20877_RP,L3,C20H28O3,cpd:C09066,Cafestol,C20H28O3,NA
Cafestol,19.248_317.20875_RP,L3,C20H28O3,cpd:C09066,Cafestol,C20H28O3,NA
Cafestol,19.651_317.20869_RP,L3,C20H28O3,cpd:C09066,Cafestol,C20H28O3,NA
Cafestol,19.801_295.2267_RP,L2,C20H28O3,cpd:C09066,Cafestol,C20H28O3,NA
Cafestol,19.143_317.21061_RP,L2,C20H28O3,cpd:C09066,Cafestol,C20H28O3,NA
Cantharidin,12.1_197.07843_RP,L2,C10H12O4,cpd:C16778,Cantharidin,C10H12O4,NA
Cantharidin,8.164_197.0784_RP,L3,C10H12O4,cpd:C16778,Cantharidin,C10H12O4,NA
Carbonyl crotonaldehyde,3_97.02842_RP,L3,C5H4O2,NA,NA,NA,NA
Carvone,15.474_151.11176_RP,L2,C10H14O,cpd:C01767,(-)-Carvone;(4R)-Carvone,C10H14O,Monoterpenoid biosynthesis
Carvone,15.474_151.11176_RP,L2,C10H14O,cpd:C01767,(-)-Carvone;(4R)-Carvone,C10H14O,Limonene degradation
Carvone,15.474_151.11176_RP,L2,C10H14O,cpd:C01767,(-)-Carvone;(4R)-Carvone,C10H14O,Microbial metabolism in diverse environments
Cholesterylerucate,1.243_218.11348_RP,L3,C8H15N3O4,NA,NA,NA,NA
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,"Glycine, serine and threonine metabolism"
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Teichoic acid biosynthesis
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Glycerophospholipid metabolism
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,One carbon pool by folate
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Metabolic pathways
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,ABC transporters
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Cholinergic synapse
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Bile secretion
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Folate transport and metabolism
Choline,1.057_104.10697_RP,L1,C5H13NO,cpd:C00114,Choline;Bilineurine,C5H14NO,Choline metabolism in cancer
choline sulfate,1.166_184.06384_RP,L3,C5H13NO4S,cpd:C00919,Choline sulfate,C5H13NO4S,ABC transporters
Coenzyme Q2,16.953_319.18682_RP,L2,C19H26O4,NA,NA,NA,NA
Cytidine,1.971_487.17984_RP,L3,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Pyrimidine metabolism
Cytidine,1.971_487.17984_RP,L3,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Metabolic pathways
Cytidine,1.971_487.17984_RP,L3,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Nucleotide metabolism
Cytidine,1.977_244.09276_RP,L1,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Pyrimidine metabolism
Cytidine,1.977_244.09276_RP,L1,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Metabolic pathways
Cytidine,1.977_244.09276_RP,L1,C9H13N3O5,cpd:C00055,CMP;Cytidine-5'-monophosphate;Cytidylic acid,C9H14N3O8P,Nucleotide metabolism
Cytosine,2.488_112.05053_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Pyrimidine metabolism
Cytosine,2.488_112.05053_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Metabolic pathways
Cytosine,2.488_112.05053_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Nucleotide metabolism
Cytosine,1.178_112.05052_RP,L1,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Pyrimidine metabolism
Cytosine,1.178_112.05052_RP,L1,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Metabolic pathways
Cytosine,1.178_112.05052_RP,L1,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Nucleotide metabolism
Cytosine,1.979_112.05051_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Pyrimidine metabolism
Cytosine,1.979_112.05051_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Metabolic pathways
Cytosine,1.979_112.05051_RP,L2,C4H5N3O,cpd:C00380,Cytosine,C4H5N3O,Nucleotide metabolism
D-(-)-Fructose,1.165_198.09727_RP,L1,C6H12O6,NA,NA,NA,NA
D-(+)-Cellobiose,1.287_360.15005_RP,L1,C12H22O11,NA,NA,NA,NA
D-(+)-Raffinose,1.299_522.20294_RP,L1,C18H32O16,NA,NA,NA,NA
D-(+)-Turanose,1.479_360.15004_RP,L1,C12H22O11,NA,NA,NA,NA
D-(+)-Turanose,1.407_360.15002_RP,L1,C12H22O11,NA,NA,NA,NA
D-(+)-Turanose,1.408_360.15004_RP,L1,C12H22O11,NA,NA,NA,NA
D-(+)-Xylose,1.243_173.04207_RP,L1,C5H10O5,NA,NA,NA,NA
D-(+)-Xylose,1.339_173.04206_RP,L1,C5H10O5,NA,NA,NA,NA
D-Arginine,1.009_175.11899_RP,L1,C6H14N4O2,cpd:C00792,D-Arginine;D-2-Amino-5-guanidinovaleric acid,C6H14N4O2,D-Amino acid metabolism
D-Arginine,1.009_175.11899_RP,L1,C6H14N4O2,cpd:C00792,D-Arginine;D-2-Amino-5-guanidinovaleric acid,C6H14N4O2,Metabolic pathways
D-Asparagine,1.068_133.06076_RP,L1,C4H8N2O3,cpd:C01905,D-Asparagine,C4H8N2O3,NA
D-Asparagine,1.065_133.06076_RP,L1,C4H8N2O3,cpd:C01905,D-Asparagine,C4H8N2O3,NA
D-Aspartic acid,1.085_134.04478_RP,L1,C4H7NO4,cpd:C00402,D-Aspartate;D-Aspartic acid,C4H7NO4,"Alanine, aspartate and glutamate metabolism"
D-Aspartic acid,1.085_134.04478_RP,L1,C4H7NO4,cpd:C00402,D-Aspartate;D-Aspartic acid,C4H7NO4,D-Amino acid metabolism
D-Aspartic acid,1.085_134.04478_RP,L1,C4H7NO4,cpd:C00402,D-Aspartate;D-Aspartic acid,C4H7NO4,Metabolic pathways
D-Glutamic acid,1.139_148.06046_RP,L1,C5H9NO4,cpd:C00217,D-Glutamate;D-Glutamic acid;D-Glutaminic acid;D-2-Aminoglutaric acid,C5H9NO4,D-Amino acid metabolism
D-Glutamic acid,1.139_148.06046_RP,L1,C5H9NO4,cpd:C00217,D-Glutamate;D-Glutamic acid;D-Glutaminic acid;D-2-Aminoglutaric acid,C5H9NO4,Metabolic pathways
D-Histidine,1_156.07677_RP,L1,C6H9N3O2,cpd:C06419,D-Histidine;(R)-alpha-Amino-1H-imidazole-4-propionic acid,C6H9N3O2,D-Amino acid metabolism
D-Histidine,1_156.07677_RP,L1,C6H9N3O2,cpd:C06419,D-Histidine;(R)-alpha-Amino-1H-imidazole-4-propionic acid,C6H9N3O2,Metabolic pathways
D-Leucine,3.897_132.10189_RP,L1,C6H13NO2,cpd:C01570,D-Leucine;D-2-Amino-4-methylvaleric acid,C6H13NO2,NA
D-Leucine,4.13_132.10189_RP,L1,C6H13NO2,cpd:C01570,D-Leucine;D-2-Amino-4-methylvaleric acid,C6H13NO2,NA
D-Lysine,0.951_147.11283_RP,L1,C6H14N2O2,cpd:C00739,"D-Lysine;D-2,6-Diaminohexanoic acid",C6H14N2O2,Lysine degradation
D-Lysine,0.951_147.11283_RP,L1,C6H14N2O2,cpd:C00739,"D-Lysine;D-2,6-Diaminohexanoic acid",C6H14N2O2,D-Amino acid metabolism
D-Lysine,0.951_147.11283_RP,L1,C6H14N2O2,cpd:C00739,"D-Lysine;D-2,6-Diaminohexanoic acid",C6H14N2O2,Metabolic pathways
D-Lysine,0.951_147.11283_RP,L1,C6H14N2O2,cpd:C00739,"D-Lysine;D-2,6-Diaminohexanoic acid",C6H14N2O2,Microbial metabolism in diverse environments
D-Pantothenate,7.898_220.11794_RP,L1,C9H17NO5,NA,NA,NA,NA
D-Phenylalanine,6.848_166.08628_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Phenylalanine metabolism
D-Phenylalanine,6.848_166.08628_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,D-Amino acid metabolism
D-Phenylalanine,6.848_166.08628_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Metabolic pathways
D-Phenylalanine,6.848_166.08628_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Taste transduction
D-Phenylalanine,6.849_166.08629_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Phenylalanine metabolism
D-Phenylalanine,6.849_166.08629_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,D-Amino acid metabolism
D-Phenylalanine,6.849_166.08629_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Metabolic pathways
D-Phenylalanine,6.849_166.08629_RP,L1,C9H11NO2,cpd:C02265,D-Phenylalanine;D-alpha-Amino-beta-phenylpropionic acid,C9H11NO2,Taste transduction
D-Raffinose,2.441_522.203_RP,L2,C18H32O16,NA,NA,NA,NA
D-Raffinose,2.406_527.15825_RP,L2,C18H32O16,NA,NA,NA,NA
D-Raffinose,1.856_527.15829_RP,L2,C18H32O16,NA,NA,NA,NA
D-Raffinose,1.313_527.15836_RP,L2,C18H32O16,NA,NA,NA,NA
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Pentose phosphate pathway
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Purine metabolism
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Phosphonate and phosphinate metabolism
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Carbon fixation by Calvin cycle
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Vitamin B6 metabolism
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Metabolic pathways
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Biosynthesis of secondary metabolites
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Microbial metabolism in diverse environments
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Carbon metabolism
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Biosynthesis of amino acids
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Biosynthesis of cofactors
D-Ribose,1.233_168.08668_RP,L1,C5H10O5,cpd:C00117,D-Ribose 5-phosphate;Ribose 5-phosphate,C5H11O8P,Thyroid hormone synthesis
D-Serine,1.059_106.04983_RP,L1,C3H7NO3,cpd:C00740,D-Serine,C3H7NO3,"Glycine, serine and threonine metabolism"
D-Serine,1.059_106.04983_RP,L1,C3H7NO3,cpd:C00740,D-Serine,C3H7NO3,D-Amino acid metabolism
D-Serine,1.059_106.04983_RP,L1,C3H7NO3,cpd:C00740,D-Serine,C3H7NO3,Metabolic pathways
D-Serine,1.059_106.04983_RP,L1,C3H7NO3,cpd:C00740,D-Serine,C3H7NO3,Vancomycin resistance
D-Serine,1.059_106.04983_RP,L1,C3H7NO3,cpd:C00740,D-Serine,C3H7NO3,Taste transduction
D-Threonine,1.118_120.0655_RP,L1,C4H9NO3,cpd:C00820,D-Threonine;D-2-Amino-3-hydroxybutyric acid,C4H9NO3,D-Amino acid metabolism
D-Threonine,1.118_120.0655_RP,L1,C4H9NO3,cpd:C00820,D-Threonine;D-2-Amino-3-hydroxybutyric acid,C4H9NO3,Metabolic pathways
D-Tyrosine,3.696_165.05464_RP,L1,C9H11NO3,cpd:C06420,D-Tyrosine;(R)-3-(p-Hydroxyphenyl)alanine;(R)-2-Amino-3-(p-hydroxyphenyl)propionic acid,C9H11NO3,NA
D-Tyrosyl-D-proline,7.773_279.13392_RP,L3,C14H18N2O4,NA,NA,NA,NA
D-Valine,1.767_118.08622_RP,L1,C5H11NO2,cpd:C05556,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine;N-[L-5-Amino-5-carboxypentanoyl]-L-cysteinyl-D-valine;L-delta-(alpha-Aminoadipoyl)-L-cysteinyl-D-valine;ACV,C14H25N3O6S,Penicillin and cephalosporin biosynthesis
D-Valine,1.767_118.08622_RP,L1,C5H11NO2,cpd:C05556,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine;N-[L-5-Amino-5-carboxypentanoyl]-L-cysteinyl-D-valine;L-delta-(alpha-Aminoadipoyl)-L-cysteinyl-D-valine;ACV,C14H25N3O6S,Metabolic pathways
D-Valine,1.767_118.08622_RP,L1,C5H11NO2,cpd:C05556,delta-(L-2-Aminoadipyl)-L-cysteinyl-D-valine;N-[L-5-Amino-5-carboxypentanoyl]-L-cysteinyl-D-valine;L-delta-(alpha-Aminoadipoyl)-L-cysteinyl-D-valine;ACV,C14H25N3O6S,Biosynthesis of secondary metabolites
delta-guanidinovalerate,3.585_160.10805_RP,L3,C6H13N3O2,NA,NA,NA,NA
Desethylatrazine,6.851_188.0682_RP,L3,C6H10ClN5,NA,NA,NA,NA
Diacetalol,9.533_309.18087_RP,L2,C16H24N2O4,NA,NA,NA,NA
Diethamine,1.406_74.09649_RP,L3,C4H11N,NA,NA,NA,NA
Dimethyl octanedioate,12.105_203.12773_RP,L3,C10H18O4,NA,NA,NA,NA
DL-Carnitine,1.229_162.1125_RP,L2,C7H15NO3,NA,NA,NA,NA
DL-Carnitine,1.923_162.11249_RP,L2,C7H15NO3,NA,NA,NA,NA
DL-Kynurenine,6.398_209.09204_RP,L1,C10H12N2O3,cpd:C02794,3-Hydroxykynurenine;3-Hydroxy-DL-kynurenine,C10H12N2O4,NA
DL-Stachydrine,1.402_144.10193_RP,L2,C7H13NO2,NA,NA,NA,NA
DL-Tryptophan,8.401_227.07908_RP,L2,C11H12N2O2,NA,NA,NA,NA
Eicosapentaenoic acid,19.74_303.23185_RP,L2,C20H30O2,cpd:C06428,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid;(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid;Eicosapentaenoic acid;5,8,11,14,17-Icosapentaenoic acid;(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate;(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoate;5Z,8Z,11Z,14Z,17Z-Eicosapentaenoic acid;(5Z,8Z,11Z,14Z,17Z)-Icosa-5,8,11,14,17-pentaenoic acid",C20H30O2,Biosynthesis of unsaturated fatty acids
Epinastine,1.629_250.12846_RP,L3,C16H15N3,NA,NA,NA,NA
"ethyl 1-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)piperidine-4-carboxylate",10.055_296.16046_RP,L2,C14H21N3O4,NA,NA,NA,NA
"Ethyl 3-cyclopropyl-1-methyl-4-morpholino-1H-pyrazolo[3,4-b]pyridine-5-carboxylate",11.729_331.1728_RP,L3,C17H22N4O3,NA,NA,NA,NA
ethyl 3-methyl-2-(2-methylpropanoylamino)butanoate,3.82_216.15939_RP,L3,C11H21NO3,NA,NA,NA,NA
"Ethyl 6-[(2,4-dichlorophenyl)methylene]-5-oxo-5,6,7,8-tetrahydronaphthalene-2-carboxylate",2.038_375.05342_RP,L2,C20H16Cl2O3,NA,NA,NA,NA
Ethylenediaminetetraacetic acid (EDTA),1.405_293.09796_RP,L2,C10H16N2O8,NA,NA,NA,NA
Fluoxymesterone,9.034_337.21222_RP,L3,C20H29FO3,NA,NA,NA,NA
Fumaraldehyde,2.996_85.02846_RP,L3,C4H4O2,NA,NA,NA,NA
gamma-D-Glu-mDAP,1.089_320.14526_RP,L3,C12H21N3O7,NA,NA,NA,NA
gamma-Gln-ala,1.923_219.09755_RP,L3,C8H14N2O5,NA,NA,NA,NA
gamma-Glu-leu,9.293_261.14448_RP,L3,C11H20N2O5,NA,NA,NA,NA
glutaminylglutamine,1.161_275.13495_RP,L3,C10H18N4O5,NA,NA,NA,NA
Glutamyl-valyl-phenylalanine,11.841_394.19727_RP,L3,C19H27N3O6,NA,NA,NA,NA
Glutamylvaline,6.852_247.12881_RP,L3,C10H18N2O5,NA,NA,NA,NA
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Primary bile acid biosynthesis
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Purine metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,"Glycine, serine and threonine metabolism"
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Lysine degradation
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Phosphonate and phosphinate metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Cyanoamino acid metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,D-Amino acid metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Glutathione metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Glyoxylate and dicarboxylate metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,One carbon pool by folate
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Methane metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Thiamine metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Lipoic acid metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Porphyrin metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Aminoacyl-tRNA biosynthesis
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Biosynthesis of plant secondary metabolites
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Metabolic pathways
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Biosynthesis of secondary metabolites
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Microbial metabolism in diverse environments
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Carbon metabolism
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Biosynthesis of amino acids
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Biosynthesis of cofactors
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Vancomycin resistance
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,ABC transporters
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Biofilm formation - Escherichia coli
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Neuroactive ligand-receptor interaction
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Synaptic vesicle cycle
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Protein digestion and absorption
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Mineral absorption
Glycine,1.042_76.03937_RP,L1,C2H5NO2,cpd:C00037,Glycine;Aminoacetic acid;Gly,C2H5NO2,Central carbon metabolism in cancer
Glycyl-L-leucine,6.12_189.12338_RP,L2,C8H16N2O3,cpd:C02155,Glycyl-leucine;Glycyl-L-leucine,C8H16N2O3,NA
Glycyl-L-leucine,7.278_189.12339_RP,L1,C8H16N2O3,cpd:C02155,Glycyl-leucine;Glycyl-L-leucine,C8H16N2O3,NA
Glycyl-L-phenylalanine,8.182_223.10771_RP,L1,C11H14N2O3,NA,NA,NA,NA
Glycylproline,1.258_173.09208_RP,L2,C7H12N2O3,cpd:C01632,N-Carbobenzoxyglycylproline;Z-Gly-Pro;Z-Gly-Pro-OH,C15H18N2O5,NA
Glycylproline,1.829_173.09209_RP,L2,C7H12N2O3,cpd:C01632,N-Carbobenzoxyglycylproline;Z-Gly-Pro;Z-Gly-Pro-OH,C15H18N2O5,NA
Guanidinosuccinic acid,3.899_176.06581_RP,L2,C5H9N3O4,cpd:C03139,N-Amidino-L-aspartate;N-Amidino-L-aspartic acid;Guanidinosuccinic acid,C5H9N3O4,NA
Guanine,6.238_152.05668_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Purine metabolism
Guanine,6.238_152.05668_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Metabolic pathways
Guanine,6.238_152.05668_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Nucleotide metabolism
Guanine,6.542_152.05671_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Purine metabolism
Guanine,6.542_152.05671_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Metabolic pathways
Guanine,6.542_152.05671_RP,L2,C5H5N5O,cpd:C00242,Guanine;2-Amino-6-hydroxypurine,C5H5N5O,Nucleotide metabolism
Guanosine,6.237_284.09892_RP,L1,C10H13N5O5,cpd:C00035,GDP;Guanosine 5'-diphosphate;Guanosine diphosphate,C10H15N5O11P2,Purine metabolism
Guanosine,6.237_284.09892_RP,L1,C10H13N5O5,cpd:C00035,GDP;Guanosine 5'-diphosphate;Guanosine diphosphate,C10H15N5O11P2,Metabolic pathways
Guanosine,6.237_284.09892_RP,L1,C10H13N5O5,cpd:C00035,GDP;Guanosine 5'-diphosphate;Guanosine diphosphate,C10H15N5O11P2,Nucleotide metabolism
Guanosine,6.237_284.09892_RP,L1,C10H13N5O5,cpd:C00035,GDP;Guanosine 5'-diphosphate;Guanosine diphosphate,C10H15N5O11P2,Ras signaling pathway
Guanosine,6.237_284.09892_RP,L1,C10H13N5O5,cpd:C00035,GDP;Guanosine 5'-diphosphate;Guanosine diphosphate,C10H15N5O11P2,Rap1 signaling pathway
